"IID","SuperPop","Pop","PRS_COG_Dir","PRS_COG_Pop"
"HG01277","AMR","CLM",-0.607268148581565,0.715648208153228
"HG01280","AMR","CLM",-0.731990255898877,-1.93391900016496
"HG01281","AMR","CLM",-0.12710531297876,-0.799133025324428
"HG01284","AMR","CLM",-0.558210822936372,0.588301814489922
"HG01286","AMR","PUR",-0.479200226344354,-1.44021891107887
"HG01302","AMR","PUR",-0.712573559478486,-1.2201326531394
"HG01303","AMR","PUR",-0.424383711082943,0.307304109309313
"HG01305","AMR","PUR",0.265144864368101,-0.507278272101363
"HG01308","AMR","PUR",0.364965332773386,-1.39797452914052
"HG01311","AMR","PUR",0.769062985902181,-0.347008579223799
"HG01312","AMR","PUR",0.826111872757688,2.18427507109145
"HG01323","AMR","PUR",-0.693661477767324,-0.419218157646529
"HG01325","AMR","PUR",1.6863647682034,1.0691895055208
"HG01326","AMR","PUR",-2.19736943173433,-0.935342344386655
"HG01334","EUR","GBR",1.39382536041199,0.911564532916993
"HG01341","AMR","CLM",-1.13489603102424,-1.76492012967905
"HG01342","AMR","CLM",0.420176763894195,-0.150570068937253
"HG01344","AMR","CLM",-0.699162875086435,0.322673011010458
"HG01345","AMR","CLM",0.198864819299171,1.02278450015891
"HG01348","AMR","CLM",1.76536439491043,-0.982310584460238
"HG01350","AMR","CLM",-1.63458624918692,0.0572014323273634
"HG01351","AMR","CLM",-0.714312286248334,1.63362190022573
"HG01353","AMR","CLM",1.51277182328561,0.82687657020328
"HG01354","AMR","CLM",-0.946742209273904,-0.136156610229425
"HG01356","AMR","CLM",0.39025640260232,0.351985119879161
