"IID","SuperPop","Pop","PRS_COG_Dir","PRS_COG_Pop"
"HG01142","AMR","CLM",-0.529877184406379,-0.238025518053203
"HG01148","AMR","CLM",1.01965116672861,1.6609632757614
"HG01149","AMR","CLM",-1.93560004841817,-0.0586079880462925
"HG01161","AMR","PUR",-0.0830849350701355,-0.286604781110065
"HG01162","AMR","PUR",-0.783919719493109,-0.386044686316753
"HG01164","AMR","PUR",-0.583794659238617,0.441037552684756
"HG01167","AMR","PUR",0.0953111607016719,-0.230558117413864
"HG01168","AMR","PUR",-1.11212261671465,0.960101862983899
"HG01170","AMR","PUR",0.497938808127773,1.54327468974822
"HG01171","AMR","PUR",0.228987341331352,-0.049112041563984
"HG01173","AMR","PUR",-0.766452415495177,0.179178743650944
"HG01174","AMR","PUR",0.363316137865524,1.19652153117826
"HG01176","AMR","PUR",0.278110448118243,0.110496297298098
"HG01177","AMR","PUR",-0.531489067062051,-0.224060890873337
"HG01182","AMR","PUR",-0.0296490593240438,-0.0136918671928223
"HG01183","AMR","PUR",0.863198297890056,-0.660492239263025
"HG01187","AMR","PUR",-0.711898050442893,-1.47246916153819
"HG01188","AMR","PUR",1.56343157488299,0.784071710542597
"HG01190","AMR","PUR",-0.0940575313920413,-0.641159315403068
"HG01191","AMR","PUR",0.598086650093136,0.745317665177337
"HG01197","AMR","PUR",-1.91126455173863,-0.286851734517035
"HG01198","AMR","PUR",0.592690381475634,1.05373953909539
"HG01200","AMR","PUR",2.29784266130783,2.21149356599867
"HG01204","AMR","PUR",0.904464459585822,0.230991920370511
"HG01205","AMR","PUR",0.612298540839776,1.20556472974779
"HG01241","AMR","PUR",0.193140643637645,-0.248962026076171
"HG01242","AMR","PUR",0.384720170393352,-0.109603866585649
"HG01247","AMR","PUR",1.53260923336964,3.39376536233968
"HG01248","AMR","PUR",-1.53893931538389,0.424426996144495
"HG01250","AMR","CLM",0.455362303775578,1.33733201189549
"HG01251","AMR","CLM",0.390588012973165,0.211065132365221
"HG01253","AMR","CLM",0.0241779928226319,-0.616540412665343
"HG01254","AMR","CLM",-0.618894386921158,0.137490656617156
"HG01256","AMR","CLM",-1.08603370621943,-1.06168568841527
"HG01257","AMR","CLM",-0.931686113386031,0.00933359808564204
"HG01259","AMR","CLM",0.253275660957555,0.45647802046342
"HG01260","AMR","CLM",0.844655750218158,-1.48887392357264
"HG01269","AMR","CLM",-0.957069333791758,-0.0348945811341253
"HG01271","AMR","CLM",-0.163187640214825,-0.000573937408283534
"HG01272","AMR","CLM",-1.40259763124069,-0.347972702742172
"HG01275","AMR","CLM",0.0731163228172869,-0.44386706260593
"HG01277","AMR","CLM",-0.528847152075193,0.752090656355647
"HG01280","AMR","CLM",-0.954897223627712,-1.70761584371805
"HG01281","AMR","CLM",-0.615308930867566,0.270380988782267
"HG01284","AMR","CLM",-1.20192413774116,0.247349643660779
"HG01286","AMR","PUR",-0.169755079181412,-0.588869871398629
"HG01302","AMR","PUR",-1.19482595692453,-0.765859026236999
"HG01303","AMR","PUR",-0.358471155370633,-0.0656344004588984
"HG01305","AMR","PUR",0.178136374966003,-0.556648331632034
"HG01308","AMR","PUR",-0.379240853102137,-1.1357364314482
"HG01311","AMR","PUR",-0.230609546564707,-1.25866042968916
"HG01312","AMR","PUR",0.790795280992035,1.94513667705218
"HG01323","AMR","PUR",-0.237430562192979,-0.791354025585166
"HG01325","AMR","PUR",0.00265346223773987,1.08152332613873
"HG01326","AMR","PUR",-1.52284014593273,-0.596231434863552
"HG01334","EUR","GBR",0.423225098471529,0.5056981864098
"HG01341","AMR","CLM",-0.824824190446626,-1.59858591454068
"HG01342","AMR","CLM",-0.136503119421226,-0.236573196826497
"HG01344","AMR","CLM",-0.82639872460174,-0.0663164622495782
"HG01345","AMR","CLM",-0.0318290323303127,0.887212388948025
"HG01348","AMR","CLM",0.979735448184606,-0.258381534599179
"HG01350","AMR","CLM",-0.466996069440159,0.189427310040209
